id	isbn	name	author	publishing	publisheddate	price	pages	allnum
7311	9787309103977	无人是孤岛；侯孝贤的电影世界	【美】乌登	复旦大学	2014	38	100	2
7312	9787309103922	幽默童诗100首	蒲华清	复旦大学	2014	30	100	2
7313	9787309104905	蜈蚣叔叔的袜子 幼儿数学故事绘本05 	[韩].许恩美	复旦大学	2014	30	100	2
7314	9787309104899	最棒的生日礼物 幼儿数学故事绘本02 	[韩].许恩美	复旦大学	2014	30	100	2
7315	9787309104882	嘟嘟的秘密基地 幼儿数学故事绘本03 	[韩].许恩美	复旦大学	2014	30	100	2
7316	9787309104837	身边的药用植物 中小学生中医药科普读物 	赵志礼	复旦大学	2014	16.5	100	2
7317	9787309104820	经络的世界 中小学生中医药科普读物 	徐平	复旦大学	2014	18	100	2
7318	9787309104806	中国民俗学通论 第1卷 ：民俗文化论	仲富兰	复旦大学	2015	58	100	2
7319	9787309104738	恋影年华；全球视野中的话语景观—大陆，香港，台湾青年电影导演	钱春莲	复旦大学	2014	32	100	2
7320	9787309104721	41道健康素食轻松煮：善粮创意料理系列1	慈济志工团队	复旦大学	2014	30	100	2
7321	9787309104684	跨学科的翻译研究  人文学术·中国当代翻译研究文库 	王东风	复旦大学	2014	49.8	100	2
7322	9787309104677	中学数学建模与赛题集锦 第二版 	编委会	复旦大学	2014	32	100	2
7323	9787309104660	比较古典学发凡 当代中国比较文学研究文库 	刘小枫	复旦大学	2016	40	100	2
7324	9787309104653	文学话语与历史意识 当代中国比较文学研究文库 	方维规	复旦大学	2016	42	100	2
7325	9787309104608	简明美国文学史	杨仁敬	复旦大学	2014	48	100	2
7326	9787309104592	中国企业领导力	[英].艾菲德·罗伯茨	复旦大学	2014	34	100	2
7327	9787309105001	法拉需要一张新床 幼儿数学故事绘本12 	[韩].白美淑	复旦大学	2014	30	100	2
7328	9787309104998	魔法饮料 幼儿数学故事绘本13 	[韩].白美淑	复旦大学	2014	30	100	2
7329	9787309104981	一起去寻宝 幼儿数学故事绘本08 	[韩].李商娇	复旦大学	2014	30	100	2
7330	9787309104974	跳蚤市场 幼儿数学故事绘本11 	[韩].李商娇	复旦大学	2014	30	100	2
7331	9787309104967	多多搬新家 幼儿数学故事绘本09 	[韩].李商娇	复旦大学	2014	30	100	2
7332	9787309104950	我想要手电筒 幼儿数学故事绘本07 	[韩].李商娇	复旦大学	2014	30	100	2
7333	9787309104943	强强的大鱼缸 幼儿数学故事绘本10 	[韩].李商娇	复旦大学	2014	30	100	2
7334	9787309104936	星星糖飞上天 幼儿数学故事绘本06 	[韩].李商娇	复旦大学	2014	30	100	2
7335	9787309104929	嘟嘟睡不着 幼儿数学故事绘本04 	[韩].许恩美	复旦大学	2014	30	100	2
7336	9787309104912	想飞的嘟嘟  幼儿数学故事绘本01 	[韩].许恩美	复旦大学	2014	30	100	2
7337	9787309105100	请收下我们的礼物 幼儿数学故事绘本25 	[韩].崔银圭	复旦大学	2014	30	100	2
7338	9787309105094	和你在一起真好 幼儿数学故事绘本22 	[韩].崔银圭	复旦大学	2014	30	100	2
7339	9787309105087	小魔法师来来 幼儿数学故事绘本17 	[韩].柳永昭	复旦大学	2014	30	100	2
7340	9787309105070	鸡妈妈去哪儿了 幼儿数学故事绘本18 	[韩].柳永昭	复旦大学	2014	30	100	2
7341	9787309105063	她是我妹妹吔 幼儿数学故事绘本19 	[韩].柳永昭	复旦大学	2014	30	100	2
7342	9787309105056	等到新牙长出来 幼儿数学故事绘本21 	[韩].柳永昭	复旦大学	2014	30	100	2
7343	9787309105049	快一点慢一点 幼儿数学故事绘本20 	[韩].柳永昭	复旦大学	2014	30	100	2
7344	9787309105032	一次恐怖之旅 幼儿数学故事绘本16 	[韩].白美淑	复旦大学	2014	30	100	2
7345	9787309105025	我也想玩跷跷板 幼儿数学故事绘本15 	[韩].白美淑	复旦大学	2014	30	100	2
7346	9787309105018	法拉的菜园 幼儿数学故事绘本14 	[韩].白美淑	复旦大学	2014	30	100	2
7347	9787309105254	超越文本超越翻译 人文学术·中国当代翻译研究文库 	谢天振	复旦大学	2014	49.8	100	2
7348	9787309105247	连锁经营管理人才培养理论与实践	曹静	复旦大学	2014	36	100	2
7349	9787309105230	中国行政区划通史：五代十国卷	李晓杰	复旦大学	2014	160	100	2
7350	9787309105193	常用汉字勘误手册	高承言	复旦大学	2015	65	100	2
7351	9787309105179	魔法帽子不见了 幼儿数学故事绘本28 	[韩].柳永昭	复旦大学	2014	30	100	2
7352	9787309105162	客人来了 幼儿数学故事绘本29 	[韩].柳永昭	复旦大学	2014	30	100	2
7353	9787309105155	小丑鱼和海葵 幼儿数学故事绘本27 	[韩].柳永昭	复旦大学	2014	30	100	2
7354	9787309105148	台风就要来了 幼儿数学故事绘本30 	[韩].柳永昭	复旦大学	2014	30	100	2
7355	9787309105131	白雪亮晶晶 幼儿数学故事绘本24 	[韩].崔银圭	复旦大学	2014	30	100	2
7356	9787309105124	超级好朋友 幼儿数学故事绘本26 	[韩].崔银圭	复旦大学	2014	30	100	2
7357	9787309105117	别老跟着我们 幼儿数学故事绘本23 	[韩].崔银圭	复旦大学	2014	30	100	2
7358	9787309105537	文化视野下的旅游业	复旦大学旅游学系	复旦大学	2014	50	100	2
7359	9787309105520	莫言文学年谱	李桂玲	复旦大学	2014	28.5	100	2
7360	9787309105513	家庭医生高血压病管理：理论和实践	赵新平	复旦大学	2013	25	100	2
7361	9787309105452	翻译与近代中国 人文学术·中国当代翻译研究文库 	王宏志	复旦大学	2014	49.8	100	2
7362	9787309105438	主权债务与金融危机：这次将不同于以往？ 公共财政与国家治理	[美].卡洛斯·普莱莫·布拉佳	复旦大学	2014	49.5	100	2
7363	9787309105346	潇湘水云及其联想：马如骥古琴文集	马如骥	复旦大学	2014	65.5	100	2
7364	9787309105339	上海近代报刊史论 增订版 	秦绍德	复旦大学	2014	48	100	2
7365	9787309105322	上海自贸区解读	周汉民	复旦大学	2014	28	100	2
7366	9787309105308	小小推拿师 中小学生中医药科普读物 	陆萍	复旦大学	2014	19	100	2
7367	9787309105285	点亮灵魂的灯  著名中学生推荐书系 	李汉荣	复旦大学	2014	18	100	2
7368	9787309105278	流产女性营养与健康 上海科普图书创作出版专项资助 	邵玉芬	复旦大学	2014	22.5	100	2
7369	9787309105902	铁凝文学年谱	张光芒	复旦大学	2014	28.5	100	2
7370	9787309105841	新新媒介 第二版   复旦新闻与传播学译库·新媒体系列 	【美】莱文森	复旦大学	2014	39.8	100	2
7371	9787309105827	《无边庄严会》密意 佛典密意系列 	谈锡永	复旦大学	2014	18	100	2
7372	9787309105810	钓鱼岛历史真相	韩结根	复旦大学	2014	39	100	2
7373	9787309105766	寂寞圣哲 第二版 	鲍鹏山	复旦大学	2014	35	100	2
7374	9787309105728	诗人导演费穆	黄爱玲	复旦大学	2016	58	100	2
7375	9787309105698	那时今日：透过事件解读韩国现代史	[韩].朴泰均	复旦大学	2014	30	100	2
7376	9787309105667	糖尿病小屋	郭跃武	复旦大学	2014	36	100	2
7377	9787309105643	晚明史 上册  第二版 	樊树志	复旦大学	2016	98	100	2
7378	9787309105605	新文学的先驱：欧化白话文在近代的发生、演变和影响	袁进	复旦大学	2014	65	100	2
7379	9787309105599	哲商的力量	罗欣	复旦大学	2014	30	100	2
7380	9787309106015	嗝！哈啾！噗！ 幼儿科学故事绘本04 	[韩].朴子京	复旦大学	2014	35	100	2
7381	9787309106008	听话的便便  幼儿科学故事绘本03 	[韩].朴子京	复旦大学	2014	35	100	2
7382	9787309105995	呀，骷髅来了  幼儿科学故事绘本02 	[韩].朴子京	复旦大学	2014	35	100	2
7383	9787309105988	小魔女和图图  幼儿科学故事绘本01 	[韩].朴子京	复旦大学	2014	35	100	2
7384	9787309105964	人才与人文：一个人才工作者的实践和思考 增订版 	王伯军	复旦大学	2014	40	100	2
7385	9787309105957	物理大师的追寻：追随物理学家足迹探寻大师成功心路	王炎森	复旦大学	2016	20	100	2
7386	9787309105940	从翻译出发：翻译与翻译研究  人文学术·中国当代翻译研究文库	许钧	复旦大学	2014	49.8	100	2
7387	9787309105933	中国企业品牌国际化实证研究	韩中和	复旦大学	2014	38	100	2
7388	9787309106114	冒牌老鹰：红隼老吹  幼儿科学故事绘本14 	[韩].崔正媛	复旦大学	2014	35	100	2
7389	9787309106107	雪儿的春天  幼儿科学故事绘本13 	[韩].崔正媛	复旦大学	2014	35	100	2
7390	9787309106091	会发光的蓝蘑菇 幼儿科学故事绘本12 	[韩].梁载弘	复旦大学	2014	35	100	2
7391	9787309106084	勇敢的绿巾小子  幼儿科学故事绘本11 	[韩].梁载弘	复旦大学	2014	35	100	2
7392	9787309106077	我们的好朋友壮壮 幼儿科学故事绘本10 	[韩].梁载弘	复旦大学	2014	35	100	2
7393	9787309106060	杜杜生病了  幼儿科学故事绘本09 	[韩].梁载弘	复旦大学	2014	35	100	2
7394	9787309106053	浩浩的生日  幼儿科学故事绘本08 	[韩].梁载弘	复旦大学	2014	35	100	2
7395	9787309106046	小橡子长大了  幼儿科学故事绘本07 	[韩].梁载弘	复旦大学	2014	35	100	2
7396	9787309106039	红点妖怪  幼儿科学故事绘本06 	[韩].朴子京	复旦大学	2014	35	100	2
7397	9787309106022	男孩和女孩  幼儿科学故事绘本05 	[韩].朴子京	复旦大学	2014	35	100	2
7398	9787309106213	咕咕结婚了  幼儿科学故事绘本24 	[韩].朴安罗	复旦大学	2014	35	100	2
7399	9787309106206	欢迎来喵喵家做客  幼儿科学故事绘本23 	[韩].朴安罗	复旦大学	2014	35	100	2
7400	9787309106190	球球的秘密 幼儿科学故事绘本22 	[韩].宣安罗	复旦大学	2014	35	100	2
7401	9787309106183	无赖猫和小不点 幼儿科学故事绘本21 	[韩].宣安罗	复旦大学	2014	35	100	2
7402	9787309106176	幸福的早餐 幼儿科学故事绘本20 	[韩].宣安罗	复旦大学	2014	35	100	2
7403	9787309106169	天才小钓手  幼儿科学故事绘本19 	[韩].宣安罗	复旦大学	2014	35	100	2
7404	9787309106152	一起去郊游  幼儿科学故事绘本18 	[韩].宣安罗	复旦大学	2014	35	100	2
7405	9787309106145	月亮国·星星国 幼儿科学故事绘本17 	[韩].崔正媛	复旦大学	2014	35	100	2
7406	9787309106138	喷火的国度 幼儿科学故事绘本16 	[韩].崔正媛	复旦大学	2014	35	100	2
7407	9787309106121	明年春天再见  幼儿科学故事绘本15 	[韩].崔正媛	复旦大学	2014	35	100	2
7408	9787309106374	会展设计 第二版   复旦卓越·21世纪会展系列教材 	王肖生	复旦大学	2015	39.8	100	2
7409	9787309106343	期权视阈下的法律权益结构 法律经济学译丛 	[美].伊恩·艾瑞斯	复旦大学	2014	38	100	2
7410	9787309106329	会展策划 第三版  复旦卓越·21世纪会展系列教材 	许传宏	复旦大学	2015	34	100	2
7411	9787309106275	很绿很绿的森林  幼儿科学故事绘本30 	[韩].金香儿	复旦大学	2014	35	100	2
7412	9787309106268	森林失火了  幼儿科学故事绘本29 	[韩].金香儿	复旦大学	2014	35	100	2
7413	9787309106251	出什么事会糟了呢  幼儿科学故事绘本28 	[韩].金香儿	复旦大学	2014	35	100	2
7414	9787309106244	欢迎光临幸福广场 幼儿科学故事绘本27 	[韩].朴安罗	复旦大学	2014	35	100	2
7415	9787309106237	鼓声咚咚咚  幼儿科学故事绘本26 	[韩].朴安罗	复旦大学	2014	35	100	2
7416	9787309106220	我爱我的旧卡车 幼儿科学故事绘本25 	[韩].朴安罗	复旦大学	2014	35	100	2
7417	9787309107326	日本留学指南  第三版 	张浩川	复旦大学	2014	90	100	2
7418	9787309107296	中国民俗学通论 第2卷 ：民俗传播论	仲富兰	复旦大学	2015	58	100	2
7419	9787309107210	动物学	谢桂林	复旦大学	2014	49.8	100	2
7420	9787309107203	外贸客户开发、跟进与维护  第一批上海高校创新创业教育实验	陈琦	复旦大学	2014	35	100	2
7421	9787309107180	论语百句	傅杰	复旦大学	2014	38	100	2
7422	9787309107111	欧美文学名著导读  修订版   复旦经典 	郑克鲁	复旦大学	2014	32	100	2
7423	9787309107104	集合论：对无穷概念的探索  逻辑与形而上学教科书系列 	郝兆宽	复旦大学	2014	35	100	2
7424	9787309106961	《黄帝内经》文化专题研究	王庆其	复旦大学	2014	45	100	2
7425	9787309106732	新媒体环境下阅读引导与读者服务的协同推进研究 传播学研究书系	邓香莲	复旦大学	2014	30	100	2
7426	9787309106657	中医药掌故趣谈 中小学生中医药科普读物 	孙文钟	复旦大学	2014	28	100	2
7427	9787309106633	现代心脏病学进展 2014 	葛均波	复旦大学	2014	65	100	2
7428	9787309106565	世界电影史 第一卷 	[英].杰弗里·诺维尔-史密斯	复旦大学	2015	48	100	2
7429	9787309106503	静思语·孝为人本：世界和平的守护力量	释证严	复旦大学	2014	38	100	2
7430	9787309106466	香港话剧史 1907-2007 	梁燕丽	复旦大学	2015	68	100	2
7431	9787309106404	消失的南京旧景	黄强	复旦大学	2014	30	100	2
7432	9787309107661	奇妙的科研世界  复旦光华青少年文库·科学素养系列 	黄吉平	复旦大学	2014	25	100	2
7433	9787309107647	阿来文学年谱	梁海	复旦大学	2014	28.5	100	2
7434	9787309107616	歙县里东乡传统农村社会  徽州传统社会丛书 	柯灵权	复旦大学	2014	36.5	100	2
7435	9787309107586	名师教案 数学分册   MBA辅导复旦名师精讲系列 	陈开明	复旦大学	2016	35	100	2
7436	9787309107463	电视节目主持人品牌研究 传播学研究书系 	巩晓亮	复旦大学	2014	30	100	2
7437	9787309107456	新天下之化：明初礼俗改革研究	张佳	复旦大学	2014	32	100	2
7438	9787309107449	嘈杂的一：单义书写和单义环境	朱小禾	复旦大学	2014	32	100	2
7439	9787309107418	中国古代文章学的衍化与异形：中国古代文章学二集	王水照	复旦大学	2014	78	100	2
7440	9787309107340	中华艺术论丛 第12辑 ：戏曲新论专辑	朱恒夫	复旦大学	2014	40	100	2
7441	9787309108187	镇江进士研究	严其林	复旦大学	2014	50	100	2
7442	9787309108170	《如来藏经》密意 佛典密意系列 	谈锡永	复旦大学	2014	20	100	2
7443	9787309108163	现代汉语新闻图式研究  传播学研究书系 	於春	复旦大学	2014	30	100	2
7444	9787309108149	朱豹集·石英中集·朱察卿集	李天纲.主编	复旦大学	2015	98	100	2
7445	9787309108132	嫉俗	李炜	复旦大学	2014	28	100	2
7446	9787309108095	化学就在你身旁 复旦光华青少年文库·科学素养系列 	刘旦初	复旦大学	2016	20	100	2
7447	9787309108088	你图我画玩音符 上下册 	茅为蕙	复旦大学	2014	30	100	2
7448	9787309108071	做自己就是最好的：从留学到求职，美国商学院面试官如是说	小荷	复旦大学	2014	29.8	100	2
7449	9787309108064	通往哈佛的家庭教育传奇：门萨女孩张安琪成长之路	王飞.张安琪	复旦大学	2014	30	100	2
7450	9787309108057	我是孩子的品牌总监：“品牌定位论”助孩子成功突围本科留美战	李锦	复旦大学	2014	29.8	100	2
7451	9787309107975	沈从文与二十世纪中国	张新颖	复旦大学	2014	28	100	2
7452	9787309107944	科学外史II 	江晓原	复旦大学	2014	48	100	2
7453	9787309107906	中国民俗学通论 第3卷 ：民俗资源论	仲富兰	复旦大学	2015	58	100	2
7454	9787309107890	新媒体、社会性别、市场经济与都市交往实践	曹晋	复旦大学	2016	40	100	2
7455	9787309107739	回归清净本性  证严上人著作·静思法脉丛书 	释证严	复旦大学	2014	48	100	2
7456	9787309107722	黄体仁集	[明].黄體仁	复旦大学	2014	32	100	2
7457	9787309107715	理论、历史、都市：中西比较文学的跨文学的跨学科视野 当代中国	张英进	复旦大学	2016	40	100	2
7458	9787309108644	简单的快乐	章珺	复旦大学	2014	32	100	2
7459	9787309108583	药物经济学的政策转化	胡善联	复旦大学	2014	60	100	2
7460	9787309108521	脑血管病的经颅超声疗法 第三版 	郎鸿志	复旦大学	2016	48	100	2
7461	9787309108491	伟大的捕风：周作人散文反抗性研究	朱晓江	复旦大学	2014	28	100	2
7462	9787309108484	汪懋麟年谱	胡春丽	复旦大学	2014	36.5	100	2
7463	9787309108439	跨学科视域中的比较文学 当代中国比较文学研究文库 	蒋述卓	复旦大学	2016	45	100	2
7464	9787309108422	幻影注意力：基于眼动实验的植入式广告效果研究	赵曙光	复旦大学	2014	25	100	2
7465	9787309108415	致命的转化率：全媒体转型的陷阱  新媒体传播先锋论丛 	赵曙光	复旦大学	2014	28	100	2
7466	9787309108385	科学从此成为科学：牛顿的生平与工作  西方思想文化史研究丛	吴以义	复旦大学	2014	28	100	2
7467	9787309108330	听梦：韦苇童诗选	韦苇文，唐筠图	复旦大学	2014	38	100	2
7468	9787309108293	MBA、MPA、MPAcc管理类联考综合能力全程一本通	考试命题研究中心	复旦大学	2014	39	100	2
7469	9787309108286	新媒体与社会变迁  新媒体创新论丛 	方玲玲	复旦大学	2014	36.8	100	2
7470	9787309108194	翻译和阅读的政治	王侃	复旦大学	2014	30	100	2
7471	9787309109054	模拟与数字电路基础实验  电子学基础系列 	孙庆生	复旦大学	2014	35	100	2
7472	9787309108897	王韬与近现代文学转型	段怀清	复旦大学	2014	35	100	2
7473	9787309108873	外贸SOHO创业新招数 第一批上海高校创新创业教育实验基地系	陈霜华	复旦大学	2014	32	100	2
7474	9787309108859	欧洲电影类型：历史、经典与叙事 上下 	[加].张晓凌	复旦大学	2014	108	100	2
7475	9787309108798	胡金铨与《侠女》	[新加坡].张建德	复旦大学	2014	38	100	2
7476	9787309108781	洪亮吉《左传诂》研究	郭鹏飞	复旦大学	2014	24	100	2
7477	9787309108774	互联网上的公众表达 传播学研究书系 	陈红梅	复旦大学	2014	30	100	2
7478	9787309108750	名师教案 词汇分册  MBA辅导复旦名师精讲系列 	许燕	复旦大学	2014	46	100	2
7479	9787309108743	话语政治：符号权力与美国对外政策	刘永涛	复旦大学	2014	25	100	2
7480	9787309108699	诗铎 第三辑 	陈思和	复旦大学	2014	49	100	2
7481	9787309109511	研究生学术行为规范读本	课题组	复旦大学	2016	25	100	2
7482	9787309109474	现代神经外科学 第二版 	周良辅	复旦大学	2015	598	100	2
7483	9787309109351	成濑巳喜男的电影：女性与日本现代性	[加].凯瑟琳·罗素	复旦大学	2014	48	100	2
7484	9787309109320	现代工程数学 电子学基础系列 	王建军	复旦大学	2014	58.5	100	2
7485	9787309109269	北磵文集	[宋].居简	复旦大学	2014	98	100	2
7486	9787309109252	名师教案 写作分册  MBA辅导复旦名师精讲系列 	陈功	复旦大学	2014	28	100	2
7487	9787309109160	未名之匙 当代中国比较文学研究文库 	戴锦华	复旦大学	2016	40	100	2
7488	9787309109139	一代造币专家：陈宏阁	陈发奎	复旦大学	2014	58	100	2
7489	9787309109115	新闻文化的现代诠释	姜华	复旦大学	2014	26	100	2
7490	9787309109078	审美与救赎：从德国浪漫派到 T·W·阿多诺	孙斌	复旦大学	2014	38	100	2
7491	9787309109061	苏童文学年谱	张学昕	复旦大学	2016	28.5	100	2
7492	9787309109795	关爱·自信：沈镇宙教授谈乳腺癌	沈镇宙	复旦大学	2014	25	100	2
7493	9787309109771	亥姆霍兹与现代西方科学哲学的发展	许良	复旦大学	2014	36	100	2
7494	9787309109726	21世纪毒性测试：愿景与策略	屈卫东.译	复旦大学	2014	65	100	2
7495	9787309109672	绿色丝绸之路经济带的路径研究：中亚农业现代化、咸海治理与新能	徐海燕	复旦大学	2014	30	100	2
7496	9787309109658	社会化媒体与公益营销传播  新媒体传播先锋论丛 	赵曙光	复旦大学	2015	29.8	100	2
7497	9787309109641	保健食疗中药	吴国忠	复旦大学	2014	88	100	2
7498	9787309109634	中华冠脉介入之旅：记中国心血管介入学科发展历程	霍勇	复旦大学	2016	68	100	2
7499	9787309109627	袖中东海一编开：域外文献与清代社会史研究论稿	王振忠	复旦大学	2014	58	100	2
7500	9787309109610	大都市政府结构扁平化研究：以上海市为例	俞晓波	复旦大学	2014	28	100	2
7501	9787309109542	中华汉英大词典 上 	陆谷孙	复旦大学	2016	360	100	2
7502	9787309109528	中国海关史十六讲	姚永超	复旦大学	2014	35	100	2
7503	9787309110203	永远的巴金  巴金研究丛书13 	陆正伟	复旦大学	2013	58	100	2
7504	9787309110166	指尖与舌间：突发事件与网络品碑传播	张婷婷	复旦大学	2014	32.5	100	2
7505	9787309110111	法律经济学的原理与方法：规范推理的基础工具	[美].尼古拉斯·L·吉奥回卡波罗斯	复旦大学	2016	55	100	2
7506	9787309110104	软件工程：方法与实践 21世纪复旦大学研究生教学用书 	赵文耘	复旦大学	2014	59	100	2
7507	9787309110098	政治经济学序论：经济学的社会与政治基础研究 法律经济学译丛	[印度].考斯克·巴苏	复旦大学	2016	45	100	2
7508	9787309110081	法律、经济学与伦理 法律经济学译丛 	【以】.艾雅尔·扎米尔	复旦大学	2015	48	100	2
7509	9787309110050	超越感觉：批判性思考指南 第九版 	[美].文森特·鲁吉罗	复旦大学	2015	38.8	100	2
7510	9787309110036	太湖流域人口与生态环境的变迁及社会影响研究 1851-2005 	张根福	复旦大学	2014	48	100	2
7511	9787309110029	肠路漫漫：上下求索结直肠癌诊治之路  心路医路丛书 	张苏展	复旦大学	2016	68	100	2
7512	9787309110012	托业桥 TOEIC Bridge 考试指南	陈明娟	复旦大学	2016	39	100	2
7513	9787309109870	语言学讲义	卢英顺	复旦大学	2015	30	100	2
7514	9787309109832	文化研究导论 修订版   研究生教学用书 	陆扬	复旦大学	2014	36	100	2
7515	9787309109825	甘草属 Glycyrrhiza L. 分类系统与实验生物学研究	李学禹	复旦大学	2015	78	100	2
7516	9787309109801	现代张量分析及其在连续介质力学中的应用	谢锡麟	复旦大学	2014	70	100	2
7517	9787309110364	儿童中国文化导读 2  修订版 	郭姮妟	复旦大学	2015	20	100	2
7518	9787309110357	儿童中国文化导读 1  修订版 	郭姮妟	复旦大学	2015	20	100	2
7519	9787309110340	达盦诗集	黄福海	复旦大学	2016	68	100	2
7520	9787309110326	语文学论集 增订本   张永言先生著作集 	张永言	复旦大学	2015	38	100	2
7521	9787309110319	《随想录》论稿	周立民	复旦大学	2016	58	100	2
7522	9787309110302	巴金晚年思想研究论稿	陈思和	复旦大学	2016	36	100	2
7523	9787309110296	博物馆教育活动研究	郑奕	复旦大学	2015	49.8	100	2
7524	9787309110265	阎连科文学年谱	梁鸿	复旦大学	2016	28.5	100	2
7525	9787309110258	数理逻辑：证明及其限度 逻辑与形而上学教科书系列 	郝兆宽	复旦大学	2015	36	100	2
7526	9787309110241	巴金与日本作家  巴金研究丛书14 	陈喜儒	复旦大学	2014	38	100	2
7527	9787309110227	市场营销学 第五版   新编经济学系列教材 	徐鼎亚	复旦大学	2015	26.8	100	2
7528	9787309110456	儿童中国文化导读 11  修订版 	郭姮妟	复旦大学	2015	20	100	2
7529	9787309110449	儿童中国文化导读 10  修订版 	郭姮妟	复旦大学	2015	20	100	2
7530	9787309110432	儿童中国文化导读 9  修订版 	郭姮妟	复旦大学	2015	20	100	2
7531	9787309110425	儿童中国文化导读 8  修订版 	郭姮妟	复旦大学	2015	20	100	2
7532	9787309110418	儿童中国文化导读 7  修订版 	郭姮妟	复旦大学	2015	20	100	2
7533	9787309110401	儿童中国文化导读 6  修订版 	郭姮妟	复旦大学	2015	20	100	2
7534	9787309110395	儿童中国文化导读 5  修订版 	郭姮妟	复旦大学	2015	20	100	2
7535	9787309110388	儿童中国文化导读 4  修订版 	郭妟	复旦大学	2015	20	100	2
7536	9787309110371	儿童中国文化导读 3  修订版 	郭姮妟	复旦大学	2015	20	100	2
7537	9787309110647	中华艺术论丛  第13辑 明清艺术专辑	朱恒夫	复旦大学	2016	36	100	2
7538	9787309110630	朝鲜通信使文献选编 第一册 	复旦大学文史研究院	复旦大学	2016	94	100	2
7539	9787309110616	编辑的微世界	王联合	复旦大学	2015	28	100	2
7540	9787309110531	词汇学简论训诂学简论 增订本   张永言先生著作集 	张永言	复旦大学	2015	32	100	2
7541	9787309110524	儿童中国文化导读 18  修订版 	郭姮妟	复旦大学	2015	20	100	2
7542	9787309110517	儿童中国文化导读 17  修订版 	郭姮妟	复旦大学	2015	20	100	2
7543	9787309110500	儿童中国文化导读 16  修订版 	郭姮妟	复旦大学	2015	20	100	2
7544	9787309110494	儿童中国文化导读 15  修订版 	郭姮妟	复旦大学	2015	20	100	2
7545	9787309110487	儿童中国文化导读 14  修订版 	郭姮妟	复旦大学	2015	20	100	2
7546	9787309110470	儿童中国文化导读 13  修订版 	郭姮妟	复旦大学	2015	20	100	2
7547	9787309110463	儿童中国文化导读 12  修订版 	郭姮妟	复旦大学	2015	20	100	2
7548	9787309110968	周金然集 上下  浦东历代要籍选刊 	[清]周金然	复旦大学	2016	178	100	2
7549	9787309110951	自由的历程：美利坚图史	[美].乔伊·哈克姆	复旦大学	2016	52	100	2
7550	9787309110890	程序化交易 金融硕士前沿课程系列 	陈学彬	复旦大学	2015	36.8	100	2
7551	9787309110876	老舍的文学语言风格与发展：从小说词汇运用看八大风格特点	崔燕	复旦大学	2016	38.8	100	2
7552	9787309110852	元政治学概述	[法].阿兰·巴迪欧	复旦大学	2016	22	100	2
7553	9787309110821	养生话题百篇	毛颂赞	复旦大学	2015	39.8	100	2
7554	9787309110784	军事革命与政治变革：近代早期欧洲的民主与专制之起源	[美].布莱恩·唐宁	复旦大学	2016	35	100	2
7555	9787309110746	新媒体时代的政府公共传播	朱春阳	复旦大学	2015	38	100	2
7556	9787309110722	梅西：选择相信	[阿根廷].马丁·卡苏洛	复旦大学	2015	95	100	2
7557	9787309110715	天子文书·政令·信息沟通：以两汉魏晋南北朝为中心	李浩	复旦大学	2014	30	100	2
7558	9787309110708	戴宏图数学论文集	戴宏柱	复旦大学	2014	75	100	2
7559	9787309110654	明末清初时事小说研究	许军	复旦大学	2015	35	100	2
7560	9787309111477	范小青文学年谱	何平	复旦大学	2016	28.5	100	2
7561	9787309111446	近代中国的知识生产与文化政治：以教科书为中心	张仲民	复旦大学	2014	40	100	2
7562	9787309111422	薪火学刊 第一卷 	薪火学刊编辑部	复旦大学	2013	32	100	2
7563	9787309111354	晚明史 下册  第二版 	樊树志	复旦大学	2016	98	100	2
7564	9787309111101	安部公房小说研究	邹波	复旦大学	2016	36	100	2
7565	9787309111095	外贸网络营销 第一批上海高校创新创业教育实验基地系列教材	孔炯炯	复旦大学	2015	25	100	2
7566	9787309111088	爸妈别抓狂 小太阳亲子丛书 	张升鹏	复旦大学	2016	28	100	2
7567	9787309111057	世界电影史 第三卷 	[英].杰弗里·诺维尔-史密斯	复旦大学	2015	50	100	2
7568	9787309111040	世界电影史 第二卷 	[英].杰弗里·诺维尔-史密斯	复旦大学	2015	49	100	2
7569	9787309111026	叶映榴集 浦东历代要籍选刊 	[清]叶映榴	复旦大学	2016	48	100	2
7570	9787309111880	中国调查史	范伟达	复旦大学	2016	98	100	2
7571	9787309111774	中国近世地方社会中的宗教与国家  复旦中华文明研究专刊 	王岗	复旦大学	2013	48	100	2
7572	9787309111736	连锁企业物流管理 复旦卓越·连锁经营管理系列 	殷延海	复旦大学	2015	46	100	2
7573	9787309111729	傅逊集  浦东历代要籍选刊 	[明].傅逊	复旦大学	2016	168	100	2
7574	9787309111705	近代日本对华军事谍报体系研究 1868-1937 	许金生	复旦大学	2016	68	100	2
7575	9787309111699	中国：我们的敌人？：一位 美国 将军的故事	[美].伯纳德·勒夫克	复旦大学	2015	50	100	2
7576	9787309111668	结构视域下中国主导意识形态研究  当代浙江学术文库 	刘友女	复旦大学	2016	36	100	2
7577	9787309111644	政府信息资源管理研究：视域及主题深化	周毅	复旦大学	2016	36	100	2
7578	9787309111507	现代无线通信系统盲处理技术新进展：基于智能算法	阮秀凯	复旦大学	2015	39	100	2
7579	9787309111484	无籽西瓜	静旸	复旦大学	2015	26	100	2
7580	9787309112559	肝愿共守	樊嘉	复旦大学	2016	68	100	2
7581	9787309112528	我的村庄	蓝角	复旦大学	2015	32	100	2
