id	book_id	user_id	state	timeBorrow	timeBack
738	9443	340	0	1702956458	1702963838
739	6149	302	0	1702956468	1702963858
740	9006	231	0	1702956478	1702963878
741	4224	228	0	1702956488	1702963898
742	371	980	0	1702956498	1702963918
743	1305	117	0	1702956508	1702963938
744	1655	115	0	1702956518	1702963958
745	3933	457	0	1702956528	1702963978
746	1998	676	0	1702956538	1702963998
747	2772	537	0	1702956548	1702964018
748	5235	50	0	1702956558	1702964038
749	9933	727	0	1702956568	1702964058
750	9211	78	0	1702956578	1702964078
751	9336	734	0	1702956588	1702964098
752	891	295	0	1702956598	1702964118
753	6442	984	0	1702956608	1702964138
754	9993	864	0	1702956618	1702964158
755	8100	472	0	1702956628	1702964178
756	8254	214	0	1702956638	1702964198
757	8875	274	0	1702956648	1702964218
758	2412	526	0	1702956658	1702964238
759	6460	286	0	1702956668	1702964258
760	7831	181	0	1702956678	1702964278
761	6240	546	0	1702956688	1702964298
762	7001	777	0	1702956698	1702964318
763	286	143	0	1702956708	1702964338
764	8525	660	0	1702956718	1702964358
765	7349	230	0	1702956728	1702964378
766	8180	219	0	1702956738	1702964398
767	9142	304	0	1702956748	1702964418
768	7632	509	0	1702956758	1702964438
769	459	571	0	1702956768	1702964458
770	3902	882	0	1702956778	1702964478
771	7279	924	0	1702956788	1702964498
772	3664	673	0	1702956798	1702964518
773	6268	924	0	1702956808	1702964538
774	2003	477	0	1702956818	1702964558
775	289	866	0	1702956828	1702964578
776	5531	941	0	1702956838	1702964598
777	9962	873	0	1702956848	1702964618
778	438	791	0	1702956858	1702964638
779	1650	814	0	1702956868	1702964658
780	5053	535	0	1702956878	1702964678
781	4265	407	0	1702956888	1702964698
782	5221	853	0	1702956898	1702964718
783	9213	575	0	1702956908	1702964738
784	6604	85	0	1702956918	1702964758
785	7041	496	0	1702956928	1702964778
786	2928	426	0	1702956938	1702964798
787	4909	976	0	1702956948	1702964818
788	7098	22	0	1702956958	1702964838
789	7881	390	0	1702956968	1702964858
790	8693	513	0	1702956978	1702964878
791	9112	256	0	1702956988	1702964898
792	7327	325	0	1702956998	1702964918
793	6989	864	0	1702957008	1702964938
794	1713	569	0	1702957018	1702964958
795	4695	92	0	1702957028	1702964978
796	1844	885	0	1702957038	1702964998
797	9486	678	0	1702957048	1702965018
798	7	270	0	1702957058	1702965038
799	4366	82	0	1702957068	1702965058
800	7132	6	0	1702957078	1702965078
801	8048	153	0	1702957088	1702965098
802	1188	733	0	1702957098	1702965118
803	3877	724	0	1702957108	1702965138
804	3017	277	0	1702957118	1702965158
805	2932	637	0	1702957128	1702965178
806	5465	232	0	1702957138	1702965198
807	965	472	0	1702957148	1702965218
808	1014	416	0	1702957158	1702965238
809	5029	469	0	1702957168	1702965258
810	8047	533	0	1702957178	1702965278
811	2824	150	0	1702957188	1702965298
812	993	582	0	1702957198	1702965318
813	7226	483	0	1702957208	1702965338
814	6616	514	0	1702957218	1702965358
815	980	266	0	1702957228	1702965378
816	2690	606	0	1702957238	1702965398
817	7156	18	0	1702957248	1702965418
818	7636	925	0	1702957258	1702965438
819	6940	144	0	1702957268	1702965458
820	653	929	0	1702957278	1702965478
821	9990	36	0	1702957288	1702965498
822	1499	11	0	1702957298	1702965518
823	2181	762	0	1702957308	1702965538
824	743	828	0	1702957318	1702965558
825	9133	878	0	1702957328	1702965578
826	4327	829	0	1702957338	1702965598
827	6705	60	0	1702957348	1702965618
828	1341	526	0	1702957358	1702965638
829	3742	334	0	1702957368	1702965658
830	4327	578	0	1702957378	1702965678
831	374	292	0	1702957388	1702965698
832	5085	135	0	1702957398	1702965718
833	7066	589	0	1702957408	1702965738
834	5776	322	0	1702957418	1702965758
835	4035	930	0	1702957428	1702965778
836	1707	850	0	1702957438	1702965798
837	353	705	0	1702957448	1702965818
838	9213	77	0	1702957458	1702965838
839	5598	623	0	1702957468	1702965858
840	4121	414	0	1702957478	1702965878
841	8470	857	0	1702957488	1702965898
842	2835	704	0	1702957498	1702965918
843	220	280	0	1702957508	1702965938
844	6145	241	0	1702957518	1702965958
845	5466	430	0	1702957528	1702965978
846	4801	319	0	1702957538	1702965998
847	1676	491	0	1702957548	1702966018
848	3484	39	0	1702957558	1702966038
849	1503	773	0	1702957568	1702966058
850	7305	508	0	1702957578	1702966078
851	7490	845	0	1702957588	1702966098
852	1252	369	0	1702957598	1702966118
853	7748	97	0	1702957608	1702966138
854	5080	86	0	1702957618	1702966158
855	4195	249	0	1702957628	1702966178
856	6146	426	0	1702957638	1702966198
857	2346	73	0	1702957648	1702966218
858	4507	374	0	1702957658	1702966238
859	6627	179	0	1702957668	1702966258
860	7568	226	0	1702957678	1702966278
861	6863	312	0	1702957688	1702966298
862	2359	692	0	1702957698	1702966318
863	6989	248	0	1702957708	1702966338
864	5032	14	0	1702957718	1702966358
865	3909	103	0	1702957728	1702966378
866	1458	849	0	1702957738	1702966398
867	5901	275	0	1702957748	1702966418
868	825	236	0	1702957758	1702966438
869	7745	595	0	1702957768	1702966458
870	3861	131	0	1702957778	1702966478
871	4843	563	0	1702957788	1702966498
872	6260	169	0	1702957798	1702966518
873	797	642	0	1702957808	1702966538
874	4161	103	0	1702957818	1702966558
875	3827	453	0	1702957828	1702966578
876	4012	552	0	1702957838	1702966598
877	5953	701	0	1702957848	1702966618
878	7567	418	0	1702957858	1702966638
879	4013	396	0	1702957868	1702966658
880	8311	674	0	1702957878	1702966678
881	9165	466	0	1702957888	1702966698
882	3270	978	0	1702957898	1702966718
883	5282	329	0	1702957908	1702966738
884	3286	815	0	1702957918	1702966758
885	104	224	0	1702957928	1702966778
886	4743	903	0	1702957938	1702966798
887	5526	447	0	1702957948	1702966818
888	439	356	0	1702957958	1702966838
889	6097	898	0	1702957968	1702966858
890	8460	310	0	1702957978	1702966878
891	3088	617	0	1702957988	1702966898
892	9316	779	0	1702957998	1702966918
893	449	532	0	1702958008	1702966938
894	7305	396	0	1702958018	1702966958
895	5780	81	0	1702958028	1702966978
896	5109	805	0	1702958038	1702966998
897	2707	437	0	1702958048	1702967018
898	3479	48	0	1702958058	1702967038
899	7559	733	0	1702958068	1702967058
900	9313	298	0	1702958078	1702967078
901	597	360	0	1702958088	1702967098
902	5036	77	0	1702958098	1702967118
903	9485	466	0	1702958108	1702967138
904	440	550	0	1702958118	1702967158
905	228	353	0	1702958128	1702967178
906	168	915	0	1702958138	1702967198
907	8599	934	0	1702958148	1702967218
908	2985	492	0	1702958158	1702967238
909	3303	703	0	1702958168	1702967258
910	9359	871	0	1702958178	1702967278
911	1396	438	0	1702958188	1702967298
912	758	798	0	1702958198	1702967318
913	3987	194	0	1702958208	1702967338
914	3024	433	0	1702958218	1702967358
915	7149	17	0	1702958228	1702967378
916	999	447	0	1702958238	1702967398
917	9519	265	0	1702958248	1702967418
918	6060	657	0	1702958258	1702967438
919	3483	890	0	1702958268	1702967458
920	2529	562	0	1702958278	1702967478
921	5757	387	0	1702958288	1702967498
922	6361	824	0	1702958298	1702967518
923	5778	563	0	1702958308	1702967538
924	5101	153	0	1702958318	1702967558
925	8550	670	0	1702958328	1702967578
926	6177	438	0	1702958338	1702967598
927	1647	279	0	1702958348	1702967618
928	9779	974	0	1702958358	1702967638
929	2905	733	0	1702958368	1702967658
930	2372	527	0	1702958378	1702967678
931	4403	469	0	1702958388	1702967698
932	4901	972	0	1702958398	1702967718
933	4507	455	0	1702958408	1702967738
934	5460	39	0	1702958418	1702967758
935	8867	72	0	1702958428	1702967778
936	8328	606	0	1702958438	1702967798
937	9578	133	0	1702958448	1702967818
938	9330	432	0	1702958458	1702967838
939	1938	41	0	1702958468	1702967858
940	3532	466	0	1702958478	1702967878
941	8234	970	0	1702958488	1702967898
942	925	21	0	1702958498	1702967918
943	3086	640	0	1702958508	1702967938
944	9097	750	0	1702958518	1702967958
945	4550	537	0	1702958528	1702967978
946	1423	927	0	1702958538	1702967998
947	9531	632	0	1702958548	1702968018
948	5849	168	0	1702958558	1702968038
949	4971	6	0	1702958568	1702968058
950	8675	142	0	1702958578	1702968078
951	8209	776	0	1702958588	1702968098
952	5809	735	0	1702958598	1702968118
953	6471	885	0	1702958608	1702968138
954	2221	456	0	1702958618	1702968158
955	2955	454	0	1702958628	1702968178
956	8496	94	0	1702958638	1702968198
957	2347	711	0	1702958648	1702968218
958	9385	523	0	1702958658	1702968238
959	1231	321	0	1702958668	1702968258
960	101	372	0	1702958678	1702968278
961	9490	999	0	1702958688	1702968298
962	7345	770	0	1702958698	1702968318
963	577	800	0	1702958708	1702968338
964	5200	399	0	1702958718	1702968358
965	4539	189	0	1702958728	1702968378
966	1024	235	0	1702958738	1702968398
967	9782	119	0	1702958748	1702968418
968	9466	642	0	1702958758	1702968438
969	2527	928	0	1702958768	1702968458
970	1174	176	0	1702958778	1702968478
971	2102	295	0	1702958788	1702968498
972	2260	209	0	1702958798	1702968518
973	3073	714	0	1702958808	1702968538
974	6741	811	0	1702958818	1702968558
975	7240	808	0	1702958828	1702968578
976	4987	192	0	1702958838	1702968598
977	1245	136	0	1702958848	1702968618
978	7477	320	0	1702958858	1702968638
979	7325	645	0	1702958868	1702968658
980	8500	518	0	1702958878	1702968678
981	4301	176	0	1702958888	1702968698
982	3528	337	0	1702958898	1702968718
983	3171	974	0	1702958908	1702968738
984	1031	963	0	1702958918	1702968758
985	4381	452	0	1702958928	1702968778
986	2241	78	0	1702958938	1702968798
987	8080	687	0	1702958948	1702968818
988	4169	371	0	1702958958	1702968838
989	1462	124	0	1702958968	1702968858
990	5962	953	0	1702958978	1702968878
991	1999	894	0	1702958988	1702968898
992	1792	752	0	1702958998	1702968918
993	7239	148	0	1702959008	1702968938
994	6114	613	0	1702959018	1702968958
995	6349	598	0	1702959028	1702968978
996	3123	702	0	1702959038	1702968998
997	8473	115	0	1702959048	1702969018
998	289	913	0	1702959058	1702969038
999	1263	952	0	1702959068	1702969058
1000	8711	988	0	1702959078	1702969078
1001	3482	578	0	1702959088	1702969098
1002	7736	710	0	1702959098	1702969118
1003	4323	701	0	1702959108	1702969138
1004	6696	8	0	1702959118	1702969158
1005	5090	435	0	1702959128	1702969178
1006	3531	244	0	1702959138	1702969198
1007	5673	196	0	1702959148	1702969218
1008	9785	193	0	1702959158	1702969238
1009	1434	424	0	1702959168	1702969258
1010	1860	549	0	1702959178	1702969278
1011	5450	629	0	1702959188	1702969298
1012	7860	304	0	1702959198	1702969318
1013	7653	850	0	1702959208	1702969338
1014	3980	902	0	1702959218	1702969358
1015	6510	26	0	1702959228	1702969378
1016	2321	207	0	1702959238	1702969398
1017	5823	466	0	1702959248	1702969418
1018	2454	102	0	1702959258	1702969438
1019	2578	291	0	1702959268	1702969458
1020	1220	499	0	1702959278	1702969478
1021	2640	563	0	1702959288	1702969498
1022	3201	505	0	1702959298	1702969518
1023	8391	33	0	1702959308	1702969538
1024	8668	997	0	1702959318	1702969558
1025	5690	211	0	1702959328	1702969578
1026	74	43	0	1702959338	1702969598
1027	1390	340	0	1702959348	1702969618
1028	8558	6	0	1702959358	1702969638
1029	7222	814	0	1702959368	1702969658
1030	7283	300	0	1702959378	1702969678
1031	9574	749	0	1702959388	1702969698
1032	5596	73	0	1702959398	1702969718
1033	724	929	0	1702959408	1702969738
1034	7635	384	0	1702959418	1702969758
1035	6975	115	0	1702959428	1702969778
1036	3144	749	0	1702959438	1702969798
1037	6948	491	0	1702959448	1702969818
1038	4850	459	0	1702959458	1702969838
1039	3567	996	0	1702959468	1702969858
1040	9524	202	0	1702959478	1702969878
1041	6633	815	0	1702959488	1702969898
1042	5981	132	0	1702959498	1702969918
1043	9050	777	0	1702959508	1702969938
1044	9720	935	0	1702959518	1702969958
1045	8077	756	0	1702959528	1702969978
1046	2788	642	0	1702959538	1702969998
1047	5521	284	0	1702959548	1702970018
1048	1629	601	0	1702959558	1702970038
1049	4992	658	0	1702959568	1702970058
1050	1335	709	0	1702959578	1702970078
1051	1260	86	0	1702959588	1702970098
1052	6889	487	0	1702959598	1702970118
1053	1946	531	0	1702959608	1702970138
1054	3987	253	0	1702959618	1702970158
1055	779	627	0	1702959628	1702970178
1056	1780	639	0	1702959638	1702970198
1057	7860	683	0	1702959648	1702970218
1058	8902	969	0	1702959658	1702970238
1059	1789	39	0	1702959668	1702970258
1060	8254	788	0	1702959678	1702970278
1061	7156	219	0	1702959688	1702970298
1062	9988	91	0	1702959698	1702970318
1063	7176	25	0	1702959708	1702970338
1064	692	415	0	1702959718	1702970358
1065	9610	436	0	1702959728	1702970378
1066	352	90	0	1702959738	1702970398
1067	2865	800	0	1702959748	1702970418
1068	2638	744	0	1702959758	1702970438
1069	7184	550	0	1702959768	1702970458
1070	6904	184	0	1702959778	1702970478
1071	7140	739	0	1702959788	1702970498
1072	3004	650	0	1702959798	1702970518
1073	63	612	0	1702959808	1702970538
1074	5473	702	0	1702959818	1702970558
1075	8400	278	0	1702959828	1702970578
1076	7951	417	0	1702959838	1702970598
1077	6385	329	0	1702959848	1702970618
1078	5440	311	0	1702959858	1702970638
1079	7797	679	0	1702959868	1702970658
1080	4642	64	0	1702959878	1702970678
1081	9004	772	0	1702959888	1702970698
1082	6690	228	0	1702959898	1702970718
1083	9386	880	0	1702959908	1702970738
1084	5480	776	0	1702959918	1702970758
1085	3341	667	0	1702959928	1702970778
1086	2599	791	0	1702959938	1702970798
1087	9971	41	0	1702959948	1702970818
1088	734	177	0	1702959958	1702970838
1089	2384	19	0	1702959968	1702970858
1090	231	157	0	1702959978	1702970878
1091	6850	273	0	1702959988	1702970898
1092	4616	592	0	1702959998	1702970918
1093	7889	610	0	1702960008	1702970938
1094	627	212	0	1702960018	1702970958
1095	3223	889	0	1702960028	1702970978
1096	510	2	0	1702960038	1702970998
1097	7478	771	0	1702960048	1702971018
1098	7624	156	0	1702960058	1702971038
1099	8377	684	0	1702960068	1702971058
1100	5141	141	0	1702960078	1702971078
1101	5714	336	0	1702960088	1702971098
1102	9267	263	0	1702960098	1702971118
1103	6920	938	0	1702960108	1702971138
1104	9856	818	0	1702960118	1702971158
1105	8412	495	0	1702960128	1702971178
1106	5576	617	0	1702960138	1702971198
1107	6002	637	0	1702960148	1702971218
1108	3327	156	0	1702960158	1702971238
1109	1677	243	0	1702960168	1702971258
1110	9540	279	0	1702960178	1702971278
1111	3545	33	0	1702960188	1702971298
1112	6802	916	0	1702960198	1702971318
1113	8026	937	0	1702960208	1702971338
1114	7428	774	0	1702960218	1702971358
1115	9986	989	0	1702960228	1702971378
1116	4241	906	0	1702960238	1702971398
1117	56	236	0	1702960248	1702971418
1118	8915	593	0	1702960258	1702971438
1119	7666	945	0	1702960268	1702971458
1120	8267	132	0	1702960278	1702971478
1121	4876	585	0	1702960288	1702971498
1122	6058	479	0	1702960298	1702971518
1123	8650	94	0	1702960308	1702971538
1124	4246	301	0	1702960318	1702971558
1125	9973	374	0	1702960328	1702971578
1126	666	507	0	1702960338	1702971598
1127	9142	464	0	1702960348	1702971618
1128	6428	883	0	1702960358	1702971638
1129	6362	492	0	1702960368	1702971658
1130	3970	483	0	1702960378	1702971678
1131	9123	670	0	1702960388	1702971698
1132	8217	395	0	1702960398	1702971718
1133	3366	418	0	1702960408	1702971738
1134	8200	115	0	1702960418	1702971758
1135	50	193	0	1702960428	1702971778
1136	8661	443	0	1702960438	1702971798
1137	8314	947	0	1702960448	1702971818
1138	3710	198	0	1702960458	1702971838
1139	413	83	0	1702960468	1702971858
1140	8407	780	0	1702960478	1702971878
1141	9609	750	0	1702960488	1702971898
1142	1129	885	0	1702960498	1702971918
1143	6438	595	0	1702960508	1702971938
1144	3914	564	0	1702960518	1702971958
1145	5119	670	0	1702960528	1702971978
1146	3377	289	0	1702960538	1702971998
1147	8977	265	0	1702960548	1702972018
1148	9667	604	0	1702960558	1702972038
1149	4609	129	0	1702960568	1702972058
1150	3083	356	0	1702960578	1702972078
1151	7126	586	0	1702960588	1702972098
1152	8191	773	0	1702960598	1702972118
1153	5270	496	0	1702960608	1702972138
1154	8622	797	0	1702960618	1702972158
1155	5578	34	0	1702960628	1702972178
1156	4630	833	0	1702960638	1702972198
1157	3497	249	0	1702960648	1702972218
1158	1781	92	0	1702960658	1702972238
1159	5853	799	0	1702960668	1702972258
1160	6427	244	0	1702960678	1702972278
1161	7199	981	0	1702960688	1702972298
1162	8138	764	0	1702960698	1702972318
1163	6812	312	0	1702960708	1702972338
1164	9102	419	0	1702960718	1702972358
1165	8333	488	0	1702960728	1702972378
1166	2482	281	0	1702960738	1702972398
1167	3734	191	0	1702960748	1702972418
1168	5780	370	0	1702960758	1702972438
1169	2049	492	0	1702960768	1702972458
1170	9151	185	0	1702960778	1702972478
1171	8362	235	0	1702960788	1702972498
1172	3377	426	0	1702960798	1702972518
1173	6030	82	0	1702960808	1702972538
1174	3194	432	0	1702960818	1702972558
1175	3874	735	0	1702960828	1702972578
1176	199	995	0	1702960838	1702972598
1177	618	293	0	1702960848	1702972618
1178	6108	525	0	1702960858	1702972638
1179	6950	929	0	1702960868	1702972658
1180	1656	393	0	1702960878	1702972678
1181	5756	454	0	1702960888	1702972698
1182	9406	197	0	1702960898	1702972718
1183	626	881	0	1702960908	1702972738
1184	9592	727	0	1702960918	1702972758
1185	906	514	0	1702960928	1702972778
1186	5668	970	0	1702960938	1702972798
1187	9485	835	0	1702960948	1702972818
1188	9573	540	0	1702960958	1702972838
1189	6378	282	0	1702960968	1702972858
1190	3775	529	0	1702960978	1702972878
1191	2909	774	0	1702960988	1702972898
1192	3993	24	0	1702960998	1702972918
1193	4753	766	0	1702961008	1702972938
1194	4994	59	0	1702961018	1702972958
1195	8018	187	0	1702961028	1702972978
1196	2743	698	0	1702961038	1702972998
1197	7637	809	0	1702961048	1702973018
1198	491	187	0	1702961058	1702973038
1199	4784	582	0	1702961068	1702973058
1200	7678	41	0	1702961078	1702973078
1201	232	12	0	1702961088	1702973098
1202	863	26	0	1702961098	1702973118
1203	4569	509	0	1702961108	1702973138
1204	4388	774	0	1702961118	1702973158
1205	6447	861	0	1702961128	1702973178
1206	1586	663	0	1702961138	1702973198
1207	3959	744	0	1702961148	1702973218
1208	8307	421	0	1702961158	1702973238
1209	2807	193	0	1702961168	1702973258
1210	7289	861	0	1702961178	1702973278
1211	2765	571	0	1702961188	1702973298
1212	1321	801	0	1702961198	1702973318
1213	7319	394	0	1702961208	1702973338
1214	6131	919	0	1702961218	1702973358
1215	2247	660	0	1702961228	1702973378
1216	5435	959	0	1702961238	1702973398
1217	3276	364	0	1702961248	1702973418
1218	2762	346	0	1702961258	1702973438
1219	2975	712	0	1702961268	1702973458
1220	2542	499	0	1702961278	1702973478
1221	3755	799	0	1702961288	1702973498
1222	1071	470	0	1702961298	1702973518
1223	1672	395	0	1702961308	1702973538
1224	6981	943	0	1702961318	1702973558
1225	6924	879	0	1702961328	1702973578
1226	1392	546	0	1702961338	1702973598
1227	7081	742	0	1702961348	1702973618
1228	5578	701	0	1702961358	1702973638
1229	9792	282	0	1702961368	1702973658
1230	4651	577	0	1702961378	1702973678
1231	4832	448	0	1702961388	1702973698
1232	48	236	0	1702961398	1702973718
1233	9777	484	0	1702961408	1702973738
1234	551	422	0	1702961418	1702973758
1235	6526	815	0	1702961428	1702973778
1236	7469	683	0	1702961438	1702973798
1237	3911	124	0	1702961448	1702973818
1238	4206	953	0	1702961458	1702973838
1239	9015	248	0	1702961468	1702973858
1240	9198	1	0	1702961478	1702973878
1241	9517	161	0	1702961488	1702973898
1242	6234	175	0	1702961498	1702973918
1243	5314	153	0	1702961508	1702973938
1244	4417	181	0	1702961518	1702973958
1245	9205	58	0	1702961528	1702973978
1246	6890	113	0	1702961538	1702973998
1247	5821	375	0	1702961548	1702974018
1248	6521	947	0	1702961558	1702974038
1249	657	892	0	1702961568	1702974058
1250	128	506	0	1702961578	1702974078
1251	4366	389	0	1702961588	1702974098
1252	5224	471	0	1702961598	1702974118
1253	5355	15	0	1702961608	1702974138
1254	2041	107	0	1702961618	1702974158
1255	3043	220	0	1702961628	1702974178
1256	4583	903	0	1702961638	1702974198
1257	7984	453	0	1702961648	1702974218
1258	8029	376	0	1702961658	1702974238
1259	6515	440	0	1702961668	1702974258
1260	265	910	0	1702961678	1702974278
1261	2880	628	0	1702961688	1702974298
1262	5092	383	0	1702961698	1702974318
1263	799	460	0	1702961708	1702974338
1264	2367	990	0	1702961718	1702974358
1265	8628	741	0	1702961728	1702974378
1266	6386	459	0	1702961738	1702974398
1267	7134	405	0	1702961748	1702974418
1268	4306	361	0	1702961758	1702974438
1269	5456	340	0	1702961768	1702974458
1270	7890	636	0	1702961778	1702974478
1271	9143	777	0	1702961788	1702974498
1272	699	710	0	1702961798	1702974518
1273	6382	441	0	1702961808	1702974538
1274	3812	742	0	1702961818	1702974558
1275	760	948	0	1702961828	1702974578
1276	2133	239	0	1702961838	1702974598
1277	3561	57	0	1702961848	1702974618
1278	324	63	0	1702961858	1702974638
1279	3029	84	0	1702961868	1702974658
1280	8062	948	0	1702961878	1702974678
1281	8588	941	0	1702961888	1702974698
1282	4629	447	0	1702961898	1702974718
1283	1233	979	0	1702961908	1702974738
1284	2868	717	0	1702961918	1702974758
1285	3059	632	0	1702961928	1702974778
1286	5965	331	0	1702961938	1702974798
1287	4988	87	0	1702961948	1702974818
1288	8847	956	0	1702961958	1702974838
1289	1295	872	0	1702961968	1702974858
1290	5392	191	0	1702961978	1702974878
1291	2390	359	0	1702961988	1702974898
1292	8725	255	0	1702961998	1702974918
1293	4627	274	0	1702962008	1702974938
1294	2731	958	0	1702962018	1702974958
1295	32	13	0	1702962028	1702974978
1296	4050	969	0	1702962038	1702974998
1297	2615	949	0	1702962048	1702975018
1298	4520	275	0	1702962058	1702975038
1299	4012	682	0	1702962068	1702975058
1300	628	684	0	1702962078	1702975078
1301	3977	98	0	1702962088	1702975098
1302	8782	285	0	1702962098	1702975118
1303	4114	56	0	1702962108	1702975138
1304	9898	347	0	1702962118	1702975158
1305	9436	206	0	1702962128	1702975178
1306	1636	809	0	1702962138	1702975198
1307	6826	99	0	1702962148	1702975218
1308	4293	948	0	1702962158	1702975238
1309	8659	584	0	1702962168	1702975258
1310	4885	300	0	1702962178	1702975278
1311	2157	811	0	1702962188	1702975298
1312	2804	241	0	1702962198	1702975318
1313	708	93	0	1702962208	1702975338
1314	9091	5	0	1702962218	1702975358
1315	47	543	0	1702962228	1702975378
1316	12	950	0	1702962238	1702975398
1317	9981	236	0	1702962248	1702975418
1318	902	452	0	1702962258	1702975438
1319	7759	980	0	1702962268	1702975458
1320	2565	847	0	1702962278	1702975478
1321	8725	604	0	1702962288	1702975498
1322	8884	777	0	1702962298	1702975518
1323	2141	787	0	1702962308	1702975538
1324	3411	791	0	1702962318	1702975558
1325	5660	215	0	1702962328	1702975578
1326	8568	607	0	1702962338	1702975598
1327	604	277	0	1702962348	1702975618
1328	5927	355	0	1702962358	1702975638
1329	6865	130	0	1702962368	1702975658
1330	2489	970	0	1702962378	1702975678
1331	4429	328	0	1702962388	1702975698
1332	7308	765	0	1702962398	1702975718
1333	1293	846	0	1702962408	1702975738
1334	749	228	0	1702962418	1702975758
1335	9144	666	0	1702962428	1702975778
1336	8108	77	0	1702962438	1702975798
1337	9768	653	0	1702962448	1702975818
1338	1663	639	0	1702962458	1702975838
1339	567	770	0	1702962468	1702975858
1340	5215	341	0	1702962478	1702975878
1341	3588	568	0	1702962488	1702975898
1342	7902	86	0	1702962498	1702975918
1343	9840	710	0	1702962508	1702975938
1344	7967	709	0	1702962518	1702975958
1345	997	725	0	1702962528	1702975978
1346	6996	327	0	1702962538	1702975998
1347	2804	367	0	1702962548	1702976018
1348	5433	248	0	1702962558	1702976038
1349	8660	176	0	1702962568	1702976058
1350	215	345	0	1702962578	1702976078
1351	3491	886	0	1702962588	1702976098
1352	4021	653	0	1702962598	1702976118
1353	3196	980	0	1702962608	1702976138
1354	4669	624	0	1702962618	1702976158
1355	1273	804	0	1702962628	1702976178
1356	6014	134	0	1702962638	1702976198
1357	3740	364	0	1702962648	1702976218
1358	4950	830	0	1702962658	1702976238
1359	2717	388	0	1702962668	1702976258
1360	2981	669	0	1702962678	1702976278
1361	5292	725	0	1702962688	1702976298
1362	2842	787	0	1702962698	1702976318
1363	1811	729	0	1702962708	1702976338
1364	4929	991	0	1702962718	1702976358
1365	6502	373	0	1702962728	1702976378
1366	3697	823	0	1702962738	1702976398
1367	3392	322	0	1702962748	1702976418
1368	7209	229	0	1702962758	1702976438
1369	9138	385	0	1702962768	1702976458
1370	9973	145	0	1702962778	1702976478
1371	3138	335	0	1702962788	1702976498
1372	3711	162	0	1702962798	1702976518
1373	7048	25	0	1702962808	1702976538
1374	3489	309	0	1702962818	1702976558
1375	8359	541	0	1702962828	1702976578
1376	7060	289	0	1702962838	1702976598
1377	18	362	0	1702962848	1702976618
1378	9082	895	0	1702962858	1702976638
1379	7800	740	0	1702962868	1702976658
1380	576	865	0	1702962878	1702976678
1381	6126	547	0	1702962888	1702976698
1382	7125	408	0	1702962898	1702976718
1383	4365	474	0	1702962908	1702976738
1384	7215	147	0	1702962918	1702976758
1385	2618	935	0	1702962928	1702976778
1386	1717	695	0	1702962938	1702976798
1387	805	712	0	1702962948	1702976818
1388	1892	323	0	1702962958	1702976838
1389	8024	179	0	1702962968	1702976858
1390	4910	357	0	1702962978	1702976878
1391	5949	18	0	1702962988	1702976898
1392	5017	115	0	1702962998	1702976918
1393	6563	168	0	1702963008	1702976938
1394	8450	880	0	1702963018	1702976958
1395	8957	216	0	1702963028	1702976978
1396	440	583	0	1702963038	1702976998
1397	821	396	0	1702963048	1702977018
1398	9553	52	0	1702963058	1702977038
1399	3205	854	0	1702963068	1702977058
1400	3531	341	0	1702963078	1702977078
1401	5459	352	0	1702963088	1702977098
1402	64	951	0	1702963098	1702977118
1403	576	187	0	1702963108	1702977138
1404	167	801	0	1702963118	1702977158
1405	5929	526	0	1702963128	1702977178
1406	403	539	0	1702963138	1702977198
1407	2128	42	0	1702963148	1702977218
1408	9003	332	0	1702963158	1702977238
1409	6618	922	0	1702963168	1702977258
1410	3150	957	0	1702963178	1702977278
1411	1169	803	0	1702963188	1702977298
1412	3079	315	0	1702963198	1702977318
1413	4693	352	0	1702963208	1702977338
1414	7115	687	0	1702963218	1702977358
1415	2886	882	0	1702963228	1702977378
1416	5548	938	0	1702963238	1702977398
1417	1290	997	0	1702963248	1702977418
1418	1533	313	0	1702963258	1702977438
1419	8544	683	0	1702963268	1702977458
1420	5597	210	0	1702963278	1702977478
1421	4281	577	0	1702963288	1702977498
1422	7926	285	0	1702963298	1702977518
1423	3107	567	0	1702963308	1702977538
1424	2749	231	0	1702963318	1702977558
1425	4926	414	0	1702963328	1702977578
1426	3728	983	0	1702963338	1702977598
1427	798	911	0	1702963348	1702977618
1428	4067	250	0	1702963358	1702977638
1429	6911	216	0	1702963368	1702977658
1430	1193	878	0	1702963378	1702977678
1431	6183	809	0	1702963388	1702977698
1432	4967	925	0	1702963398	1702977718
1433	7378	899	0	1702963408	1702977738
1434	3317	292	0	1702963418	1702977758
1435	489	411	0	1702963428	1702977778
1436	3934	251	0	1702963438	1702977798
1437	3306	695	0	1702963448	1702977818
1438	6420	912	0	1702963458	1702977838
1439	5893	462	0	1702963468	1702977858
1440	3200	52	0	1702963478	1702977878
1441	2378	48	0	1702963488	1702977898
1442	767	533	0	1702963498	1702977918
1443	2479	202	0	1702963508	1702977938
1444	2376	378	0	1702963518	1702977958
1445	9093	105	0	1702963528	1702977978
1446	708	685	0	1702963538	1702977998
1447	5946	981	0	1702963548	1702978018
1448	3267	403	0	1702963558	1702978038
1449	2224	531	0	1702963568	1702978058
1450	5170	894	0	1702963578	1702978078
1451	7794	633	0	1702963588	1702978098
1452	4427	180	0	1702963598	1702978118
1453	8236	638	0	1702963608	1702978138
